date,description,count,Macrobond_Code
2019-07-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),188857,CAFSTA@TRANSPRT
2019-07-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),186214,CA8STA@TRANSPRT
2019-07-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),205172,CAFSTA@TRANSPRT
2019-07-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175458,CA8STA@TRANSPRT
2019-07-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193227,CAFSTA@TRANSPRT
2019-07-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),176417,CA8STA@TRANSPRT
2019-07-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193984,CAFSTA@TRANSPRT
2019-07-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),179832,CA8STA@TRANSPRT
2019-07-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),198898,CAFSTA@TRANSPRT
2019-07-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),188154,CA8STA@TRANSPRT
2019-07-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),207792,CAFSTA@TRANSPRT
2019-07-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181846,CA8STA@TRANSPRT
2019-07-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),201380,CAFSTA@TRANSPRT
2019-07-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),171872,CA8STA@TRANSPRT
2019-07-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),189387,CAFSTA@TRANSPRT
2019-07-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),174766,CA8STA@TRANSPRT
2019-07-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),192453,CAFSTA@TRANSPRT
2019-07-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),183998,CA8STA@TRANSPRT
2019-07-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204393,CAFSTA@TRANSPRT
2019-07-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),186550,CA8STA@TRANSPRT
2019-07-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206483,CAFSTA@TRANSPRT
2019-07-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),177837,CA8STA@TRANSPRT
2019-07-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),198205,CAFSTA@TRANSPRT
2019-07-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),168480,CA8STA@TRANSPRT
2019-07-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),187280,CAFSTA@TRANSPRT
2019-07-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),172696,CA8STA@TRANSPRT
2019-07-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),191502,CAFSTA@TRANSPRT
2019-07-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),179331,CA8STA@TRANSPRT
2019-07-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),198914,CAFSTA@TRANSPRT
2019-07-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),185316,CA8STA@TRANSPRT
2019-07-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),204889,CAFSTA@TRANSPRT
2019-07-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181562,CA8STA@TRANSPRT
2019-07-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),200660,CAFSTA@TRANSPRT
2019-07-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),175752,CA8STA@TRANSPRT
2019-07-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),193573,CAFSTA@TRANSPRT
2019-07-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),186106,CA8STA@TRANSPRT
2019-07-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),205375,CAFSTA@TRANSPRT
2019-08-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),190946,CA8STA@TRANSPRT
2019-08-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),211457,CAFSTA@TRANSPRT
2019-08-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),192980,CA8STA@TRANSPRT
2019-08-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),213194,CAFSTA@TRANSPRT
2019-08-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184868,CA8STA@TRANSPRT
2019-08-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),206006,CAFSTA@TRANSPRT
2019-08-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),176866,CA8STA@TRANSPRT
2019-08-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),196945,CAFSTA@TRANSPRT
2019-08-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),177160,CA8STA@TRANSPRT
2019-08-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195653,CAFSTA@TRANSPRT
2019-08-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),185258,CA8STA@TRANSPRT
2019-08-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),205752,CAFSTA@TRANSPRT
2019-08-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),189792,CA8STA@TRANSPRT
2019-08-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),210826,CAFSTA@TRANSPRT
2019-08-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184588,CA8STA@TRANSPRT
2019-08-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),205884,CAFSTA@TRANSPRT
2019-08-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),178698,CA8STA@TRANSPRT
2019-08-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),197848,CAFSTA@TRANSPRT
2019-08-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),184163,CA8STA@TRANSPRT
2019-08-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),203767,CAFSTA@TRANSPRT
2019-08-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),190138,CA8STA@TRANSPRT
2019-08-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),211725,CAFSTA@TRANSPRT
2019-08-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),194509,CA8STA@TRANSPRT
2019-08-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),216025,CAFSTA@TRANSPRT
2019-08-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),192049,CA8STA@TRANSPRT
2019-08-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),213114,CAFSTA@TRANSPRT
2019-08-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),64867,CA8STA@TRANSPRT
2019-08-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),72168,CAFSTA@TRANSPRT
2019-08-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),176905,CA8STA@TRANSPRT
2019-08-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),194218,CAFSTA@TRANSPRT
2019-08-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),185624,CA8STA@TRANSPRT
2019-08-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),205994,CAFSTA@TRANSPRT
2019-08-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),187983,CA8STA@TRANSPRT
2019-08-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),208077,CAFSTA@TRANSPRT
2019-08-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),178135,CA8STA@TRANSPRT
2019-08-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195263,CAFSTA@TRANSPRT
2019-08-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),165332,CA8STA@TRANSPRT
2019-08-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),182686,CAFSTA@TRANSPRT
2019-08-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),169620,CA8STA@TRANSPRT
2019-08-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),187055,CAFSTA@TRANSPRT
2019-08-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),176460,CA8STA@TRANSPRT
2019-08-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),195641,CAFSTA@TRANSPRT
2019-08-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),181532,CA8STA@TRANSPRT
2019-08-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),199615,CAFSTA@TRANSPRT
2019-09-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),172064,CA8STA@TRANSPRT
2019-09-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),192030,CAFSTA@TRANSPRT
2019-09-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158157,CA8STA@TRANSPRT
2019-09-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175495,CAFSTA@TRANSPRT
2019-09-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150410,CA8STA@TRANSPRT
2019-09-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166265,CAFSTA@TRANSPRT
2019-09-05,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150534,CA8STA@TRANSPRT
2019-09-05,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),166709,CAFSTA@TRANSPRT
2019-09-06,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156887,CA8STA@TRANSPRT
2019-09-06,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172700,CAFSTA@TRANSPRT
2019-09-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161581,CA8STA@TRANSPRT
2019-09-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),178559,CAFSTA@TRANSPRT
2019-09-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146354,CA8STA@TRANSPRT
2019-09-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),162187,CAFSTA@TRANSPRT
2019-09-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151694,CA8STA@TRANSPRT
2019-09-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168470,CAFSTA@TRANSPRT
2019-09-12,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163378,CA8STA@TRANSPRT
2019-09-12,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),182442,CAFSTA@TRANSPRT
2019-09-13,Canada: Airport Passengers Screened: Eight Largest Airports (Number),167348,CA8STA@TRANSPRT
2019-09-13,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),185745,CAFSTA@TRANSPRT
2019-09-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163375,CA8STA@TRANSPRT
2019-09-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181995,CAFSTA@TRANSPRT
2019-09-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),147080,CA8STA@TRANSPRT
2019-09-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163724,CAFSTA@TRANSPRT
2019-09-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),154606,CA8STA@TRANSPRT
2019-09-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172304,CAFSTA@TRANSPRT
2019-09-19,Canada: Airport Passengers Screened: Eight Largest Airports (Number),165669,CA8STA@TRANSPRT
2019-09-19,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),185157,CAFSTA@TRANSPRT
2019-09-20,Canada: Airport Passengers Screened: Eight Largest Airports (Number),171282,CA8STA@TRANSPRT
2019-09-20,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),190798,CAFSTA@TRANSPRT
2019-09-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160841,CA8STA@TRANSPRT
2019-09-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),178705,CAFSTA@TRANSPRT
2019-09-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),146122,CA8STA@TRANSPRT
2019-09-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),163138,CAFSTA@TRANSPRT
2019-09-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),155245,CA8STA@TRANSPRT
2019-09-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),172842,CAFSTA@TRANSPRT
2019-09-26,Canada: Airport Passengers Screened: Eight Largest Airports (Number),161539,CA8STA@TRANSPRT
2019-09-26,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),180659,CAFSTA@TRANSPRT
2019-09-27,Canada: Airport Passengers Screened: Eight Largest Airports (Number),167510,CA8STA@TRANSPRT
2019-09-27,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),186556,CAFSTA@TRANSPRT
2019-09-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),158032,CA8STA@TRANSPRT
2019-09-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175320,CAFSTA@TRANSPRT
2019-10-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),139269,CA8STA@TRANSPRT
2019-10-01,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),154559,CAFSTA@TRANSPRT
2019-10-02,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148058,CA8STA@TRANSPRT
2019-10-02,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),164511,CAFSTA@TRANSPRT
2019-10-03,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156483,CA8STA@TRANSPRT
2019-10-03,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),174930,CAFSTA@TRANSPRT
2019-10-04,Canada: Airport Passengers Screened: Eight Largest Airports (Number),160010,CA8STA@TRANSPRT
2019-10-04,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),178576,CAFSTA@TRANSPRT
2019-10-07,Canada: Airport Passengers Screened: Eight Largest Airports (Number),150568,CA8STA@TRANSPRT
2019-10-07,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),167633,CAFSTA@TRANSPRT
2019-10-08,Canada: Airport Passengers Screened: Eight Largest Airports (Number),135619,CA8STA@TRANSPRT
2019-10-08,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),151445,CAFSTA@TRANSPRT
2019-10-09,Canada: Airport Passengers Screened: Eight Largest Airports (Number),152662,CA8STA@TRANSPRT
2019-10-09,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),170247,CAFSTA@TRANSPRT
2019-10-10,Canada: Airport Passengers Screened: Eight Largest Airports (Number),169215,CA8STA@TRANSPRT
2019-10-10,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),190072,CAFSTA@TRANSPRT
2019-10-11,Canada: Airport Passengers Screened: Eight Largest Airports (Number),179106,CA8STA@TRANSPRT
2019-10-11,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),202092,CAFSTA@TRANSPRT
2019-10-14,Canada: Airport Passengers Screened: Eight Largest Airports (Number),163016,CA8STA@TRANSPRT
2019-10-14,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),184303,CAFSTA@TRANSPRT
2019-10-15,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156546,CA8STA@TRANSPRT
2019-10-15,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175536,CAFSTA@TRANSPRT
2019-10-16,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151007,CA8STA@TRANSPRT
2019-10-16,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),168224,CAFSTA@TRANSPRT
2019-10-17,Canada: Airport Passengers Screened: Eight Largest Airports (Number),153130,CA8STA@TRANSPRT
2019-10-17,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),171659,CAFSTA@TRANSPRT
2019-10-18,Canada: Airport Passengers Screened: Eight Largest Airports (Number),162908,CA8STA@TRANSPRT
2019-10-18,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),181330,CAFSTA@TRANSPRT
2019-10-21,Canada: Airport Passengers Screened: Eight Largest Airports (Number),148244,CA8STA@TRANSPRT
2019-10-21,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),165953,CAFSTA@TRANSPRT
2019-10-22,Canada: Airport Passengers Screened: Eight Largest Airports (Number),132753,CA8STA@TRANSPRT
2019-10-22,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),148525,CAFSTA@TRANSPRT
2019-10-23,Canada: Airport Passengers Screened: Eight Largest Airports (Number),142659,CA8STA@TRANSPRT
2019-10-23,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),159070,CAFSTA@TRANSPRT
2019-10-24,Canada: Airport Passengers Screened: Eight Largest Airports (Number),151290,CA8STA@TRANSPRT
2019-10-24,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),170666,CAFSTA@TRANSPRT
2019-10-25,Canada: Airport Passengers Screened: Eight Largest Airports (Number),156310,CA8STA@TRANSPRT
2019-10-25,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),175770,CAFSTA@TRANSPRT
2019-10-28,Canada: Airport Passengers Screened: Eight Largest Airports (Number),137119,CA8STA@TRANSPRT
2019-10-28,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),154260,CAFSTA@TRANSPRT
2019-10-29,Canada: Airport Passengers Screened: Eight Largest Airports (Number),123114,CA8STA@TRANSPRT
2019-10-29,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),137479,CAFSTA@TRANSPRT
2019-10-30,Canada: Airport Passengers Screened: Eight Largest Airports (Number),129593,CA8STA@TRANSPRT
2019-10-30,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),144970,CAFSTA@TRANSPRT
2019-10-31,Canada: Airport Passengers Screened: Eight Largest Airports (Number),127739,CA8STA@TRANSPRT
2019-10-31,Canada: Airport Passengers Screened: Seventeen Largest Airports (Number),142035,CAFSTA@TRANSPRT
2019-11-01,Canada: Airport Passengers Screened: Eight Largest Airports (Number),147621,CA8STA@TRANSPRT
